episode,cart_position,cart_velocity,pole_angle,pole_angular_velocity,action,counterfactual,reward,new_cart_position,new_cart_velocity,new_pole_angle,new_pole_angular_velocity,q_values
71,-0.5408647,-0.19513169,-0.017465638,-0.004126527,1,,1.0,-0.5447674,0.00023633389,-0.017548168,-0.3022685,"[18.469437, 18.731781]"
71,-0.5447674,0.00023633389,-0.017548168,-0.3022685,0,,1.0,-0.5447626,-0.19463117,-0.02359354,-0.015171137,"[18.809772, 18.554058]"
71,-0.5447626,-0.19463117,-0.02359354,-0.015171137,1,,1.0,-0.5486553,0.0008210504,-0.023896962,-0.31520373,"[18.462532, 18.730442]"
71,-0.5486553,0.0008210504,-0.023896962,-0.31520373,0,,1.0,-0.5486388,-0.19395249,-0.030201036,-0.030151878,"[18.861197, 18.482393]"
71,-0.5486388,-0.19395249,-0.030201036,-0.030151878,1,,1.0,-0.5525179,0.0015892489,-0.030804073,-0.33220848,"[18.452461, 18.71064]"
71,-0.5525179,0.0015892489,-0.030804073,-0.33220848,0,,1.0,-0.5524861,-0.193081,-0.037448242,-0.049396597,"[18.907879, 18.427858]"
71,-0.5524861,-0.193081,-0.037448242,-0.049396597,1,,1.0,-0.5563477,0.0025573466,-0.038436174,-0.3536556,"[18.453424, 18.68275]"
71,-0.5563477,0.0025573466,-0.038436174,-0.3536556,0,,1.0,-0.5562966,-0.19199759,-0.045509286,-0.0733362,"[18.938038, 18.375622]"
71,-0.5562966,-0.19199759,-0.045509286,-0.0733362,1,,1.0,-0.5601365,0.0037462537,-0.04697601,-0.38002306,"[18.436419, 18.606567]"
71,-0.5601365,0.0037462537,-0.04697601,-0.38002306,0,,1.0,-0.5600616,-0.19067822,-0.05457647,-0.10251393,"[18.935684, 18.261051]"
71,-0.5600616,-0.19067822,-0.05457647,-0.10251393,1,,1.0,-0.56387514,0.0051816716,-0.056626752,-0.4119039,"[18.402897, 18.474964]"
71,-0.56387514,0.0051816716,-0.056626752,-0.4119039,0,,1.0,-0.56377155,-0.18909374,-0.06486483,-0.13759722,"[18.875343, 18.078989]"
71,-0.56377155,-0.18909374,-0.06486483,-0.13759722,0,,1.0,-0.5675534,-0.38322955,-0.067616776,0.13393721,"[18.32082, 18.309687]"
71,-0.5675534,-0.38322955,-0.067616776,0.13393721,0,,1.0,-0.575218,-0.5773211,-0.06493803,0.40454504,"[18.610334, 18.01177]"
71,-0.575218,-0.5773211,-0.06493803,0.40454504,0,,1.0,-0.5867644,-0.7714649,-0.05684713,0.67606854,"[18.83812, 18.184488]"
71,-0.5867644,-0.7714649,-0.05684713,0.67606854,0,,1.0,-0.6021937,-0.9657528,-0.043325756,0.95032555,"[18.474482, 18.175846]"
71,-0.6021937,-0.9657528,-0.043325756,0.95032555,0,,1.0,-0.6215088,-1.1602656,-0.024319246,1.2290872,"[18.543827, 18.45206]"
71,-0.6215088,-1.1602656,-0.024319246,1.2290872,1,,1.0,-0.64471406,-0.9648393,0.00026249842,0.92888534,"[18.2556, 18.614079]"
71,-0.64471406,-0.9648393,0.00026249842,0.92888534,1,,1.0,-0.6640109,-0.7697209,0.018840205,0.6362849,"[18.37994, 18.594034]"
71,-0.6640109,-0.7697209,0.018840205,0.6362849,1,,1.0,-0.6794053,-0.5748667,0.0315659,0.34959415,"[18.426785, 18.618599]"
71,-0.6794053,-0.5748667,0.0315659,0.34959415,1,,1.0,-0.69090265,-0.38020757,0.038557786,0.06702975,"[18.37495, 18.527744]"
71,-0.69090265,-0.38020757,0.038557786,0.06702975,1,,1.0,-0.6985068,-0.18565904,0.03989838,-0.21324298,"[18.353825, 18.416162]"
71,-0.6985068,-0.18565904,0.03989838,-0.21324298,1,,1.0,-0.70221996,0.008870443,0.03563352,-0.49307796,"[18.247402, 18.53561]"
71,-0.70221996,0.008870443,0.03563352,-0.49307796,0,,1.0,-0.7020425,-0.1867355,0.025771962,-0.18938127,"[18.839817, 18.094023]"
71,-0.7020425,-0.1867355,0.025771962,-0.18938127,1,,1.0,-0.7057772,0.00800845,0.021984337,-0.47382408,"[18.28966, 18.614475]"
71,-0.7057772,0.00800845,0.021984337,-0.47382408,0,,1.0,-0.7056171,-0.18741696,0.012507855,-0.1742939,"[18.843458, 18.092697]"
71,-0.7056171,-0.18741696,0.012507855,-0.1742939,1,,1.0,-0.7093654,0.0075237667,0.009021977,-0.46300492,"[18.336838, 18.64494]"
71,-0.7093654,0.0075237667,0.009021977,-0.46300492,0,,1.0,-0.7092149,-0.18772452,-0.00023812165,-0.16749199,"[18.852911, 18.06003]"
71,-0.7092149,-0.18772452,-0.00023812165,-0.16749199,1,,1.0,-0.7129694,0.007400843,-0.0035879614,-0.46025002,"[18.376366, 18.64521]"
71,-0.7129694,0.007400843,-0.0035879614,-0.46025002,0,,1.0,-0.7128214,-0.18767022,-0.012792962,-0.16870019,"[18.85112, 17.978083]"
71,-0.7128214,-0.18767022,-0.012792962,-0.16870019,1,,1.0,-0.71657485,0.0076324968,-0.016166966,-0.4653913,"[18.400545, 18.614456]"
71,-0.71657485,0.0076324968,-0.016166966,-0.4653913,1,1.0,1.0,-0.7164222,0.20297912,-0.025474792,-0.76312584,"[18.823961, 17.832502]"
71,-0.7164222,0.20297912,-0.025474792,-0.76312584,0,,1.0,-0.7123626,0.008217125,-0.04073731,-0.4785664,"[18.679258, 16.828932]"
71,-0.7123626,0.008217125,-0.04073731,-0.4785664,0,,1.0,-0.71219826,-0.18630673,-0.050308637,-0.19899616,"[18.766026, 17.637543]"
71,-0.71219826,-0.18630673,-0.050308637,-0.19899616,0,,1.0,-0.7159244,-0.3806744,-0.05428856,0.077401936,"[18.371452, 18.307413]"
71,-0.7159244,-0.3806744,-0.05428856,0.077401936,0,,1.0,-0.72353786,-0.57497776,-0.05274052,0.3524746,"[18.439617, 18.117554]"
71,-0.72353786,-0.57497776,-0.05274052,0.3524746,0,,1.0,-0.73503745,-0.7693116,-0.04569103,0.62807155,"[18.723255, 18.333332]"
71,-0.73503745,-0.7693116,-0.04569103,0.62807155,0,,1.0,-0.75042367,-0.96376705,-0.0331296,0.90602183,"[18.789907, 18.532501]"
71,-0.75042367,-0.96376705,-0.0331296,0.90602183,1,,1.0,-0.769699,-0.76821256,-0.015009162,0.6031127,"[18.473515, 18.524218]"
71,-0.769699,-0.76821256,-0.015009162,0.6031127,0,,1.0,-0.78506327,-0.9631214,-0.0029469072,0.89103055,"[18.648281, 18.56205]"
71,-0.78506327,-0.9631214,-0.0029469072,0.89103055,1,,1.0,-0.8043257,-0.7679596,0.014873703,0.5974227,"[18.258856, 18.546534]"
71,-0.8043257,-0.7679596,0.014873703,0.5974227,1,,1.0,-0.81968486,-0.5730489,0.026822157,0.3094617,"[18.30169, 18.502644]"
71,-0.81968486,-0.5730489,0.026822157,0.3094617,1,,1.0,-0.8311459,-0.37831917,0.03301139,0.025356948,"[18.326117, 18.409904]"
71,-0.8311459,-0.37831917,0.03301139,0.025356948,1,,1.0,-0.8387122,-0.18368581,0.03351853,-0.25673047,"[18.328585, 18.590645]"
71,-0.8387122,-0.18368581,0.03351853,-0.25673047,1,,1.0,-0.84238595,0.010941956,0.028383922,-0.5386555,"[18.375214, 18.600595]"
71,-0.84238595,0.010941956,0.028383922,-0.5386555,0,,1.0,-0.84216714,-0.18456729,0.01761081,-0.23716603,"[18.808132, 17.91645]"
71,-0.84216714,-0.18456729,0.01761081,-0.23716603,1,,1.0,-0.84585845,0.010298696,0.01286749,-0.52424234,"[18.41018, 18.608383]"
71,-0.84585845,0.010298696,0.01286749,-0.52424234,0,,1.0,-0.84565246,-0.18500195,0.0023826426,-0.2275327,"[18.821, 17.860104]"
71,-0.84565246,-0.18500195,0.0023826426,-0.2275327,1,,1.0,-0.84935254,0.010085863,-0.0021680114,-0.5194631,"[18.41942, 18.579031]"
71,-0.84935254,0.010085863,-0.0021680114,-0.5194631,0,,1.0,-0.84915084,-0.1850055,-0.012557274,-0.22746414,"[18.818077, 17.759666]"
71,-0.84915084,-0.1850055,-0.012557274,-0.22746414,1,,1.0,-0.8528509,0.010293635,-0.017106557,-0.52408147,"[18.402569, 18.497272]"
71,-0.8528509,0.010293635,-0.017106557,-0.52408147,0,,1.0,-0.85264504,-0.18458344,-0.027588187,-0.23683773,"[18.784803, 17.575554]"
71,-0.85264504,-0.18458344,-0.027588187,-0.23683773,0,,1.0,-0.8563367,-0.3793006,-0.03232494,0.04701698,"[18.365824, 18.359547]"
71,-0.8563367,-0.3793006,-0.03232494,0.04701698,1,,1.0,-0.8639227,-0.18373041,-0.031384602,-0.25568694,"[18.34764, 18.350834]"
71,-0.8639227,-0.18373041,-0.031384602,-0.25568694,0,,1.0,-0.86759734,-0.37839052,-0.03649834,0.026933884,"[18.319319, 18.247894]"
71,-0.86759734,-0.37839052,-0.03649834,0.026933884,1,,1.0,-0.87516516,-0.1827647,-0.03595966,-0.2770376,"[18.31369, 18.316507]"
71,-0.87516516,-0.1827647,-0.03595966,-0.2770376,0,,1.0,-0.8788204,-0.37735566,-0.041500416,0.004090315,"[18.255505, 18.106451]"
71,-0.8788204,-0.37735566,-0.041500416,0.004090315,1,,1.0,-0.88636756,-0.18166387,-0.04141861,-0.30139226,"[18.260002, 18.262161]"
71,-0.88636756,-0.18166387,-0.04141861,-0.30139226,0,,1.0,-0.8900008,-0.37617177,-0.047446452,-0.022054229,"[18.214203, 17.92175]"
71,-0.8900008,-0.37617177,-0.047446452,-0.022054229,1,,1.0,-0.89752424,-0.18040262,-0.047887538,-0.32932147,"[18.156704, 18.17349]"
71,-0.89752424,-0.18040262,-0.047887538,-0.32932147,0,,1.0,-0.90113235,-0.37481132,-0.054473966,-0.05211631,"[18.124, 17.641035]"
71,-0.90113235,-0.37481132,-0.054473966,-0.05211631,0,,1.0,-0.9086285,-0.5691116,-0.055516295,0.22289433,"[18.0481, 18.047077]"
71,-0.9086285,-0.5691116,-0.055516295,0.22289433,0,,1.0,-0.92001075,-0.7633979,-0.051058408,0.49756142,"[18.377743, 17.876518]"
71,-0.92001075,-0.7633979,-0.051058408,0.49756142,0,,1.0,-0.9352787,-0.95776415,-0.041107178,0.7737262,"[18.645641, 18.292488]"
71,-0.9352787,-0.95776415,-0.041107178,0.7737262,1,,1.0,-0.95443404,-0.76210153,-0.025632655,0.46839806,"[18.36195, 18.412838]"
71,-0.95443404,-0.76210153,-0.025632655,0.46839806,0,,1.0,-0.969676,-0.95685214,-0.016264694,0.75289285,"[18.438435, 18.259007]"
71,-0.969676,-0.95685214,-0.016264694,0.75289285,1,,1.0,-0.9888131,-0.7615097,-0.0012068358,0.45513642,"[18.247456, 18.392935]"
71,-0.9888131,-0.7615097,-0.0012068358,0.45513642,0,,1.0,-1.0040433,-0.9566146,0.0078958925,0.7474387,"[18.285233, 18.274141]"
71,-1.0040433,-0.9566146,0.0078958925,0.7474387,1,,1.0,-1.0231756,-0.76160246,0.022844667,0.45725098,"[18.061115, 18.284176]"
71,-1.0231756,-0.76160246,0.022844667,0.45725098,1,,1.0,-1.0384077,-0.5668108,0.031989686,0.1718555,"[18.12302, 18.273117]"
71,-1.0384077,-0.5668108,0.031989686,0.1718555,1,,1.0,-1.0497439,-0.37216097,0.035426795,-0.11056652,"[18.182182, 18.281185]"
71,-1.0497439,-0.37216097,0.035426795,-0.11056652,1,,1.0,-1.0571871,-0.17756411,0.033215467,-0.39186537,"[18.031631, 18.871235]"
71,-1.0571871,-0.17756411,0.033215467,-0.39186537,1,,1.0,-1.0607383,0.017071102,0.025378158,-0.6738936,"[18.288471, 18.350065]"
71,-1.0607383,0.017071102,0.025378158,-0.6738936,0,,1.0,-1.0603969,-0.1783942,0.011900287,-0.37332967,"[18.651604, 17.382156]"
71,-1.0603969,-0.1783942,0.011900287,-0.37332967,0,,1.0,-1.0639648,-0.37368315,0.004433694,-0.07691837,"[18.289106, 18.267675]"
71,-1.0639648,-0.37368315,0.004433694,-0.07691837,1,,1.0,-1.0714384,-0.17862505,0.0028953264,-0.36819917,"[18.18729, 18.794699]"
71,-1.0714384,-0.17862505,0.0028953264,-0.36819917,0,,1.0,-1.075011,-0.37378803,-0.004468657,-0.074604705,"[18.2925, 18.241617]"
71,-1.075011,-0.37378803,-0.004468657,-0.074604705,1,,1.0,-1.0824867,-0.1786023,-0.005960751,-0.36869416,"[18.216228, 18.735308]"
71,-1.0824867,-0.1786023,-0.005960751,-0.36869416,0,,1.0,-1.0860587,-0.37363905,-0.013334634,-0.07789668,"[18.26108, 18.164211]"
71,-1.0860587,-0.37363905,-0.013334634,-0.07789668,1,,1.0,-1.0935316,-0.1783285,-0.014892568,-0.37475672,"[18.2059, 18.646255]"
71,-1.0935316,-0.1783285,-0.014892568,-0.37475672,0,,1.0,-1.0970981,-0.37323576,-0.022387702,-0.08680647,"[18.206406, 18.020992]"
71,-1.0970981,-0.37323576,-0.022387702,-0.08680647,1,,1.0,-1.1045629,-0.1778002,-0.02412383,-0.3864678,"[18.168545, 18.538746]"
71,-1.1045629,-0.1778002,-0.02412383,-0.3864678,0,,1.0,-1.1081189,-0.37257153,-0.031853188,-0.10148754,"[18.13882, 17.820047]"
71,-1.1081189,-0.37257153,-0.031853188,-0.10148754,1,,1.0,-1.1155703,-0.1770079,-0.03388294,-0.40404743,"[18.09719, 18.404213]"
71,-1.1155703,-0.1770079,-0.03388294,-0.40404743,0,,1.0,-1.1191105,-0.37163335,-0.041963886,-0.12223651,"[18.040289, 17.538282]"
71,-1.1191105,-0.37163335,-0.041963886,-0.12223651,1,,1.0,-1.126543,-0.17593609,-0.044408616,-0.42785773,"[17.968365, 18.212055]"
71,-1.126543,-0.17593609,-0.044408616,-0.42785773,0,,1.0,-1.1300619,-0.3704019,-0.05296577,-0.14949848,"[17.895462, 17.159502]"
71,-1.1300619,-0.3704019,-0.05296577,-0.14949848,1,,1.0,-1.1374699,-0.17456305,-0.05595574,-0.4584094,"[17.756216, 17.909718]"
71,-1.1374699,-0.17456305,-0.05595574,-0.4584094,0,,1.0,-1.1409612,-0.36885118,-0.06512393,-0.18387574,"[17.687714, 16.663963]"
71,-1.1409612,-0.36885118,-0.06512393,-0.18387574,1,,1.0,-1.1483382,-0.17286079,-0.06880145,-0.49637106,"[17.486347, 17.529774]"
71,-1.1483382,-0.17286079,-0.06880145,-0.49637106,0,,1.0,-1.1517954,-0.36694854,-0.07872886,-0.22613987,"[17.418125, 16.04128]"
71,-1.1517954,-0.36694854,-0.07872886,-0.22613987,0,,1.0,-1.1591344,-0.56086224,-0.08325166,0.040707298,"[17.14461, 16.932045]"
71,-1.1591344,-0.56086224,-0.08325166,0.040707298,0,,1.0,-1.1703516,-0.7546978,-0.082437515,0.30600592,"[17.39719, 17.226482]"
71,-1.1703516,-0.7546978,-0.082437515,0.30600592,0,,1.0,-1.1854455,-0.94855416,-0.0763174,0.57159376,"[18.023472, 17.380974]"
71,-1.1854455,-0.94855416,-0.0763174,0.57159376,0,,1.0,-1.2044166,-1.1425277,-0.06488552,0.8392916,"[18.29461, 17.792057]"
71,-1.2044166,-1.1425277,-0.06488552,0.8392916,0,,1.0,-1.2272671,-1.3367065,-0.048099693,1.110884,"[17.794842, 17.708176]"
71,-1.2272671,-1.3367065,-0.048099693,1.110884,1,,1.0,-1.2540013,-1.1409868,-0.025882013,0.80350804,"[17.47425, 17.886642]"
71,-1.2540013,-1.1409868,-0.025882013,0.80350804,0,,1.0,-1.276821,-1.3357445,-0.009811853,1.0879383,"[17.645966, 17.62262]"
71,-1.276821,-1.3357445,-0.009811853,1.0879383,1,,1.0,-1.3035359,-1.1404945,0.011946913,0.7921928,"[17.125614, 17.818216]"
71,-1.3035359,-1.1404945,0.011946913,0.7921928,1,,1.0,-1.3263458,-0.9455386,0.027790768,0.5032921,"[17.42915, 17.508633]"
71,-1.3263458,-0.9455386,0.027790768,0.5032921,0,,1.0,-1.3452566,-1.141041,0.03785661,0.8046019,"[17.654102, 17.553642]"
71,-1.3452566,-1.141041,0.03785661,0.8046019,1,,1.0,-1.3680774,-0.9464579,0.05394865,0.5240636,"[17.328907, 17.527998]"
71,-1.3680774,-0.9464579,0.05394865,0.5240636,1,,1.0,-1.3870065,-0.7521351,0.064429924,0.2488566,"[17.664442, 17.73148]"
71,-1.3870065,-0.7521351,0.064429924,0.2488566,1,,1.0,-1.4020493,-0.5579896,0.06940705,-0.02282808,"[17.658747, 18.01622]"
71,-1.4020493,-0.5579896,0.06940705,-0.02282808,1,,1.0,-1.4132091,-0.3639281,0.06895049,-0.29283014,"[17.906786, 18.910444]"
71,-1.4132091,-0.3639281,0.06895049,-0.29283014,1,,1.0,-1.4204876,-0.16985352,0.063093886,-0.56299496,"[17.845007, 18.846855]"
71,-1.4204876,-0.16985352,0.063093886,-0.56299496,1,,1.0,-1.4238846,0.024328986,0.05183399,-0.8351518,"[17.962036, 18.142502]"
71,-1.4238846,0.024328986,0.05183399,-0.8351518,0,,1.0,-1.4233981,-0.1714613,0.03513095,-0.5266285,"[18.385742, 17.306868]"
71,-1.4233981,-0.1714613,0.03513095,-0.5266285,1,,1.0,-1.4268273,0.023149174,0.024598384,-0.8080377,"[17.9693, 18.09705]"
71,-1.4268273,0.023149174,0.024598384,-0.8080377,0,,1.0,-1.4263643,-0.1723011,0.00843763,-0.50771976,"[18.338413, 17.125586]"
71,-1.4263643,-0.1723011,0.00843763,-0.50771976,0,,1.0,-1.4298104,-0.3675409,-0.0017167657,-0.21238984,"[17.929049, 17.917397]"
71,-1.4298104,-0.3675409,-0.0017167657,-0.21238984,1,,1.0,-1.4371612,-0.17239445,-0.0059645628,-0.5056138,"[18.017498, 18.617023]"
71,-1.4371612,-0.17239445,-0.0059645628,-0.5056138,0,,1.0,-1.4406091,-0.36743185,-0.016076839,-0.21481651,"[17.895376, 17.782372]"
71,-1.4406091,-0.36743185,-0.016076839,-0.21481651,1,,1.0,-1.4479578,-0.17208378,-0.02037317,-0.5125271,"[17.96641, 18.465443]"
71,-1.4479578,-0.17208378,-0.02037317,-0.5125271,0,,1.0,-1.4513994,-0.36691293,-0.030623712,-0.22633334,"[17.840397, 17.54999]"
71,-1.4513994,-0.36691293,-0.030623712,-0.22633334,1,,1.0,-1.4587376,-0.17136702,-0.03515038,-0.52851665,"[17.858366, 18.245653]"
71,-1.4587376,-0.17136702,-0.03515038,-0.52851665,0,,1.0,-1.462165,-0.36597726,-0.04572071,-0.24711367,"[17.735935, 17.206505]"
71,-1.462165,-0.36597726,-0.04572071,-0.24711367,1,,1.0,-1.4694846,-0.17023318,-0.050662987,-0.5538602,"[17.686, 17.951311]"
71,-1.4694846,-0.17023318,-0.050662987,-0.5538602,0,,1.0,-1.4728892,-0.36460847,-0.06174019,-0.2775599,"[17.540913, 16.701302]"
71,-1.4728892,-0.36460847,-0.06174019,-0.2775599,1,,1.0,-1.4801813,-0.16866253,-0.06729139,-0.5890589,"[17.402775, 17.493784]"
71,-1.4801813,-0.16866253,-0.06729139,-0.5890589,0,,1.0,-1.4835546,-0.3627809,-0.079072565,-0.3183091,"[17.186703, 15.943835]"
71,-1.4835546,-0.3627809,-0.079072565,-0.3183091,0,,1.0,-1.4908103,-0.55669284,-0.08543875,-0.051573154,"[17.002342, 16.820137]"
71,-1.4908103,-0.55669284,-0.08543875,-0.051573154,1,,1.0,-1.5019441,-0.3604563,-0.08647021,-0.3699427,"[17.11602, 17.310452]"
71,-1.5019441,-0.3604563,-0.08647021,-0.3699427,0,,1.0,-1.5091532,-0.55425006,-0.09386906,-0.10572866,"[16.701303, 16.145164]"
71,-1.5091532,-0.55425006,-0.09386906,-0.10572866,1,,1.0,-1.5202383,-0.35791704,-0.09598364,-0.4264887,"[16.699825, 16.798935]"
71,-1.5202383,-0.35791704,-0.09598364,-0.4264887,0,,1.0,-1.5273966,-0.5515577,-0.104513414,-0.16554047,"[16.29591, 15.310848]"
71,-1.5273966,-0.5515577,-0.104513414,-0.16554047,0,,1.0,-1.5384277,-0.7450404,-0.10782422,0.09242889,"[16.133451, 16.106886]"
71,-1.5384277,-0.7450404,-0.10782422,0.09242889,0,,1.0,-1.5533285,-0.93846494,-0.10597564,0.34924182,"[16.496056, 16.40974]"
71,-1.5533285,-0.93846494,-0.10597564,0.34924182,0,,1.0,-1.5720978,-1.1319326,-0.098990805,0.6067167,"[17.10278, 16.669668]"
71,-1.5720978,-1.1319326,-0.098990805,0.6067167,0,,1.0,-1.5947365,-1.3255413,-0.08685647,0.86665213,"[17.719803, 17.122416]"
71,-1.5947365,-1.3255413,-0.08685647,0.86665213,0,,1.0,-1.6212473,-1.5193807,-0.06952343,1.1308115,"[17.46989, 17.12404]"
71,-1.6212473,-1.5193807,-0.06952343,1.1308115,0,0.0,1.0,-1.6516349,-1.7135268,-0.0469072,1.4009038,"[16.800882, 17.074503]"
71,-1.6516349,-1.7135268,-0.0469072,1.4009038,1,,1.0,-1.6859055,-1.5178545,-0.018889124,1.0939324,"[16.447033, 17.311913]"
71,-1.6859055,-1.5178545,-0.018889124,1.0939324,1,,1.0,-1.7162626,-1.3224888,0.0029895233,0.7953831,"[16.654823, 16.930748]"
71,-1.7162626,-1.3224888,0.0029895233,0.7953831,0,,1.0,-1.7427124,-1.5176517,0.018897185,1.089005,"[17.372852, 17.126377]"
71,-1.7427124,-1.5176517,0.018897185,1.089005,1,,1.0,-1.7730653,-1.322784,0.040677287,0.802311,"[16.557772, 16.86267]"
71,-1.7730653,-1.322784,0.040677287,0.802311,0,,1.0,-1.7995211,-1.5184394,0.056723505,1.1075072,"[17.441198, 17.270765]"
71,-1.7995211,-1.5184394,0.056723505,1.1075072,1,,1.0,-1.8298898,-1.324107,0.07887365,0.8331453,"[16.543337, 17.009497]"
71,-1.8298898,-1.324107,0.07887365,0.8331453,1,,1.0,-1.856372,-1.1301463,0.09553656,0.56627357,"[17.429996, 17.490864]"
71,-1.856372,-1.1301463,0.09553656,0.56627357,1,,1.0,-1.8789749,-0.9364853,0.10686203,0.30515173,"[17.440224, 17.78236]"
71,-1.8789749,-0.9364853,0.10686203,0.30515173,1,,1.0,-1.8977046,-0.74303555,0.11296506,0.047990113,"[17.4051, 18.2657]"
71,-1.8977046,-0.74303555,0.11296506,0.047990113,1,,1.0,-1.9125654,-0.5496995,0.11392487,-0.2070245,"[17.53198, 18.952908]"
71,-1.9125654,-0.5496995,0.11392487,-0.2070245,1,,1.0,-1.9235593,-0.3563753,0.10978437,-0.4617094,"[17.910965, 19.319595]"
71,-1.9235593,-0.3563753,0.10978437,-0.4617094,1,,1.0,-1.9306868,-0.1629623,0.10055019,-0.71787053,"[18.134708, 19.34031]"
71,-1.9306868,-0.1629623,0.10055019,-0.71787053,1,,1.0,-1.933946,0.030635042,0.08619278,-0.97728777,"[18.183342, 18.922087]"
71,-1.933946,0.030635042,0.08619278,-0.97728777,0,,1.0,-1.9333334,-0.16553034,0.06664702,-0.6588228,"[18.707197, 18.277004]"
71,-1.9333334,-0.16553034,0.06664702,-0.6588228,1,,1.0,-1.936644,0.028603824,0.053470567,-0.92979777,"[18.390532, 19.027916]"
71,-1.936644,0.028603824,0.053470567,-0.92979777,0,,1.0,-1.9360719,-0.16719751,0.03487461,-0.6208027,"[18.682716, 18.211117]"
71,-1.9360719,-0.16719751,0.03487461,-0.6208027,1,,1.0,-1.9394158,0.02742049,0.022458557,-0.90230113,"[18.416729, 18.895063]"
71,-1.9394158,0.02742049,0.022458557,-0.90230113,0,,1.0,-1.9388674,-0.16799839,0.004412534,-0.60264444,"[18.53505, 17.87029]"
71,-1.9388674,-0.16799839,0.004412534,-0.60264444,1,,1.0,-1.9422274,0.027061561,-0.007640355,-0.89393425,"[18.331913, 18.617645]"
71,-1.9422274,0.027061561,-0.007640355,-0.89393425,0,,1.0,-1.9416862,-0.16795595,-0.02551904,-0.6036628,"[18.33611, 17.37027]"
71,-1.9416862,-0.16795595,-0.02551904,-0.6036628,1,,1.0,-1.9450452,0.027513444,-0.037592296,-0.90427315,"[18.15918, 18.170015]"
71,-1.9450452,0.027513444,-0.037592296,-0.90427315,0,,1.0,-1.944495,-0.16707976,-0.05567776,-0.6236391,"[18.07095, 16.696644]"
71,-1.944495,-0.16707976,-0.05567776,-0.6236391,0,,1.0,-1.9478366,-0.36138195,-0.06815054,-0.34899828,"[17.89717, 17.465704]"
71,-1.9478366,-0.36138195,-0.06815054,-0.34899828,1,,1.0,-1.9550642,-0.16536024,-0.07513051,-0.6623691,"[17.925371, 18.083424]"
71,-1.9550642,-0.16536024,-0.07513051,-0.6623691,0,,1.0,-1.9583714,-0.3593609,-0.088377886,-0.39425653,"[17.52731, 16.631077]"
71,-1.9583714,-0.3593609,-0.088377886,-0.39425653,0,,1.0,-1.9655586,-0.5531249,-0.09626302,-0.13069414,"[17.45365, 17.427654]"
71,-1.9655586,-0.5531249,-0.09626302,-0.13069414,1,,1.0,-1.9766212,-0.35676527,-0.0988769,-0.45212764,"[17.320683, 17.79523]"
71,-1.9766212,-0.35676527,-0.0988769,-0.45212764,0,,1.0,-1.9837564,-0.55036,-0.107919455,-0.1921763,"[16.961836, 16.693882]"
71,-1.9837564,-0.55036,-0.107919455,-0.1921763,1,,1.0,-1.9947636,-0.35387304,-0.11176298,-0.51685894,"[16.855396, 17.220924]"
71,-1.9947636,-0.35387304,-0.11176298,-0.51685894,0,,1.0,-2.001841,-0.5472585,-0.12210016,-0.2613805,"[16.514181, 15.715167]"
71,-2.001841,-0.5472585,-0.12210016,-0.2613805,1,,1.0,-2.0127864,-0.35062438,-0.12732777,-0.5899441,"[16.27557, 16.433395]"
71,-2.0127864,-0.35062438,-0.12732777,-0.5899441,0,,1.0,-2.0197988,-0.5437552,-0.13912666,-0.33992636,"[15.363873, 13.913764]"
71,-2.0197988,-0.5437552,-0.13912666,-0.33992636,0,,1.0,-2.030674,-0.73665166,-0.14592518,-0.09414879,"[15.624761, 15.397576]"
71,-2.030674,-0.73665166,-0.14592518,-0.09414879,1,,1.0,-2.0454068,-0.5397724,-0.14780815,-0.42907894,"[15.738197, 15.870652]"
71,-2.0454068,-0.5397724,-0.14780815,-0.42907894,0,,1.0,-2.0562024,-0.7325258,-0.15638973,-0.1863989,"[14.679116, 13.921325]"
71,-2.0562024,-0.7325258,-0.15638973,-0.1863989,0,,1.0,-2.070853,-0.9251048,-0.16011772,0.053152774,"[14.849818, 14.822698]"
71,-2.070853,-0.9251048,-0.16011772,0.053152774,1,,1.0,-2.089355,-0.72809243,-0.15905465,-0.28545937,"[15.0694685, 15.227478]"
71,-2.089355,-0.72809243,-0.15905465,-0.28545937,0,,1.0,-2.103917,-0.92063075,-0.16476384,-0.046862494,"[13.6949, 13.362321]"
71,-2.103917,-0.92063075,-0.16476384,-0.046862494,0,,1.0,-2.1223295,-1.1130538,-0.16570109,0.18964152,"[14.236011, 14.20558]"
71,-2.1223295,-1.1130538,-0.16570109,0.18964152,0,,1.0,-2.1445906,-1.3054655,-0.16190827,0.42581216,"[14.532041, 14.472694]"
71,-2.1445906,-1.3054655,-0.16190827,0.42581216,0,,1.0,-2.1706998,-1.4979682,-0.15339202,0.66339654,"[15.313125, 15.019603]"
71,-2.1706998,-1.4979682,-0.15339202,0.66339654,0,,1.0,-2.2006593,-1.6906611,-0.14012408,0.9041215,"[16.164108, 15.632361]"
71,-2.2006593,-1.6906611,-0.14012408,0.9041215,0,,1.0,-2.2344725,-1.8836356,-0.12204166,1.1496844,"[16.531452, 15.853527]"
71,-2.2344725,-1.8836356,-0.12204166,1.1496844,0,,1.0,-2.272145,-2.076972,-0.09904797,1.4017407,"[16.279545, 15.785945]"
71,-2.272145,-2.076972,-0.09904797,1.4017407,1,,1.0,-2.3136845,-1.8807688,-0.07101316,1.0798057,"[15.899927, 16.024143]"
